"age" "fnlwgt" "education.num" "marital.status" "occupation" "relationship" "race" "sex" "capital.gain" "capital.loss" "hours.per.week" "native.country" "income"
1.6232492903979 70055 7 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 45 " United-States" " <=50K"
1.54406804435028 184655 13 " Never-married" " Prof-specialty" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.5910646070265 139906 9 " Divorced" " Other-service" " Unmarried" " White" " Female" 0 0 81 " United-States" " <=50K"
1.50514997831991 198211 11 " Married-spouse-absent" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.34242268082221 146540 7 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.72427586960079 132304 10 " Divorced" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.39794000867204 190916 9 " Never-married" " Adm-clerical" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.23044892137827 237272 6 " Never-married" " ?" " Own-child" " White" " Male" 0 0 30 " United-States" " <=50K"
1.64345267648619 755858 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 70 " United-States" " >50K"
1.7160033436348 127315 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.6232492903979 304302 9 " Married-civ-spouse" " Transport-moving" " Husband" " Amer-Indian-Eskimo" " Male" 0 0 40 " United-States" " <=50K"
1.53147891704226 184942 7 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.43136376415899 267989 10 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.56820172406699 188377 9 " Never-married" " Machine-op-inspct" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.5910646070265 221059 14 " Married-civ-spouse" " Prof-specialty" " Other-relative" " Other" " Female" 7688 0 38 " United-States" " >50K"
1.41497334797082 340787 9 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.68124123737559 140782 14 " Married-civ-spouse" " Exec-managerial" " Wife" " White" " Female" 0 1902 38 " United-States" " >50K"
1.75587485567249 169071 9 " Divorced" " Sales" " Unmarried" " White" " Female" 0 0 28 " United-States" " <=50K"
1.55630250076729 151094 11 " Separated" " Exec-managerial" " Not-in-family" " White" " Male" 0 0 48 " United-States" " <=50K"
1.43136376415899 122922 13 " Never-married" " Sales" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.23044892137827 151141 7 " Never-married" " Handlers-cleaners" " Own-child" " White" " Male" 0 0 15 " United-States" " <=50K"
1.47712125471966 136651 3 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " Mexico" " <=50K"
1.56820172406699 177285 11 " Married-civ-spouse" " Adm-clerical" " Wife" " Black" " Female" 0 0 48 " United-States" " >50K"
1.49136169383427 128016 13 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.36172783601759 200318 12 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 20 " United-States" " <=50K"
1.50514997831991 250354 6 " Never-married" " Craft-repair" " Other-relative" " White" " Male" 0 0 45 " United-States" " <=50K"
1.76342799356294 191069 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.49136169383427 27856 9 " Never-married" " Other-service" " Unmarried" " White" " Female" 0 0 8 " United-States" " <=50K"
1.64345267648619 523484 13 " Married-civ-spouse" " Exec-managerial" " Husband" " Black" " Male" 0 0 40 " United-States" " >50K"
1.5910646070265 257175 13 " Divorced" " Tech-support" " Unmarried" " Black" " Female" 0 625 40 " United-States" " <=50K"
1.77085201164214 174864 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 1485 45 " United-States" " >50K"
1.6232492903979 196029 13 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 48 " United-States" " >50K"
1.65321251377534 200471 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 35 " United-States" " <=50K"
1.30102999566398 353195 9 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 35 " United-States" " <=50K"
1.54406804435028 222868 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.69897000433602 221791 12 " Married-civ-spouse" " Tech-support" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.7481880270062 197114 9 " Never-married" " Handlers-cleaners" " Own-child" " White" " Male" 0 0 28 " United-States" " <=50K"
1.68124123737559 160220 11 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.76342799356294 274917 14 " Widowed" " Other-service" " Not-in-family" " White" " Female" 0 0 15 " United-States" " <=50K"
1.50514997831991 348460 11 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.36172783601759 112683 10 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 12 " United-States" " <=50K"
1.68124123737559 345831 9 " Divorced" " Machine-op-inspct" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.51851393987789 105370 9 " Divorced" " Protective-serv" " Not-in-family" " White" " Male" 0 0 70 " United-States" " <=50K"
1.68124123737559 345006 13 " Never-married" " Prof-specialty" " Not-in-family" " White" " Female" 0 0 45 " Mexico" " <=50K"
1.74036268949424 195329 9 " Widowed" " Other-service" " Not-in-family" " White" " Female" 2202 0 35 " Italy" " <=50K"
1.60205999132796 108765 11 " Never-married" " Exec-managerial" " Unmarried" " Amer-Indian-Eskimo" " Female" 0 0 40 " United-States" " <=50K"
1.69897000433602 138022 10 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.7160033436348 175029 6 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 35 " United-States" " <=50K"
1.27875360095283 189574 9 " Never-married" " Other-service" " Not-in-family" " White" " Female" 0 0 30 " United-States" " <=50K"
1.74036268949424 141409 6 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 7688 0 50 " United-States" " >50K"
1.55630250076729 186035 15 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 30 " United-States" " >50K"
1.5910646070265 165235 13 " Separated" " Prof-specialty" " Unmarried" " Asian-Pac-Islander" " Female" 0 0 40 " Philippines" " >50K"
1.34242268082221 105043 10 " Never-married" " Adm-clerical" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.64345267648619 230684 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 7688 0 50 " United-States" " >50K"
1.53147891704226 345705 9 " Divorced" " Craft-repair" " Not-in-family" " White" " Male" 0 1408 38 " United-States" " <=50K"
1.51851393987789 248584 10 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.74036268949424 436861 14 " Divorced" " Prof-specialty" " Not-in-family" " White" " Female" 14084 0 40 " United-States" " >50K"
1.54406804435028 200153 14 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 45 " United-States" " >50K"
1.69897000433602 398625 7 " Widowed" " Machine-op-inspct" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.63346845557959 114043 10 " Divorced" " Adm-clerical" " Unmarried" " Black" " Female" 0 0 40 " United-States" " <=50K"
1.46239799789896 169544 11 " Never-married" " Tech-support" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.7481880270062 343849 10 " Married-civ-spouse" " Transport-moving" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.51851393987789 162572 13 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 99999 0 40 " United-States" " >50K"
1.38021124171161 291578 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.66275783168157 136162 11 " Divorced" " Sales" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.77815125038364 376133 9 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 15024 0 15 " United-States" " >50K"
1.68124123737559 302612 14 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.81291335664286 240166 7 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 35 " United-States" " <=50K"
1.46239799789896 193152 9 " Never-married" " Handlers-cleaners" " Not-in-family" " White" " Male" 0 1408 40 " United-States" " <=50K"
1.6232492903979 248094 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 1740 43 " United-States" " <=50K"
1.64345267648619 119281 15 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.86332286012046 300404 10 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 6 " United-States" " >50K"
1.32221929473392 82847 10 " Never-married" " Tech-support" " Not-in-family" " White" " Female" 0 0 50 " United-States" " <=50K"
1.50514997831991 161153 9 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 1902 55 " United-States" " >50K"
1.63346845557959 287008 14 " Married-civ-spouse" " Protective-serv" " Husband" " White" " Male" 0 0 35 " United-States" " >50K"
1.32221929473392 654141 9 " Never-married" " Craft-repair" " Not-in-family" " Black" " Male" 0 0 32 " United-States" " <=50K"
1.47712125471966 252646 10 " Separated" " Transport-moving" " Not-in-family" " White" " Male" 0 0 20 " United-States" " <=50K"
1.73239375982297 171924 13 " Married-civ-spouse" " Tech-support" " Husband" " White" " Male" 0 0 48 " United-States" " <=50K"
1.27875360095283 219742 10 " Never-married" " Other-service" " Own-child" " White" " Female" 0 0 15 " United-States" " <=50K"
1.74036268949424 153788 10 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 0 0 37 " United-States" " <=50K"
1.30102999566398 60639 10 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 28 " United-States" " <=50K"
1.72427586960079 96062 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " Greece" " <=50K"
1.70757017609794 165614 14 " Never-married" " Prof-specialty" " Not-in-family" " White" " Male" 0 0 55 " United-States" " >50K"
1.51851393987789 159888 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.79239168949825 110586 10 " Widowed" " Priv-house-serv" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.38021124171161 143062 9 " Never-married" " Other-service" " Own-child" " White" " Male" 0 0 30 " United-States" " <=50K"
1.23044892137827 413557 5 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.41497334797082 137658 10 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 45 " United-States" " <=50K"
1.55630250076729 398931 9 " Divorced" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.50514997831991 311764 6 " Married-civ-spouse" " Exec-managerial" " Wife" " White" " Female" 0 0 35 " United-States" " <=50K"
1.76342799356294 98725 16 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.57978359661681 140854 13 " Married-civ-spouse" " Tech-support" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.85733249643127 97304 9 " Married-spouse-absent" " Machine-op-inspct" " Unmarried" " White" " Male" 2346 0 40 " ?" " <=50K"
1.41497334797082 352768 9 " Divorced" " Adm-clerical" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.65321251377534 27184 9 " Widowed" " ?" " Unmarried" " White" " Female" 0 0 38 " United-States" " <=50K"
1.85733249643127 237229 11 " Widowed" " ?" " Not-in-family" " White" " Female" 0 0 30 " United-States" " <=50K"
1.77815125038364 142494 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 15024 0 40 " United-States" " >50K"
1.43136376415899 210313 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 50 " Guatemala" " <=50K"
1.57978359661681 194538 11 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 48 " United-States" " >50K"
1.56820172406699 26698 10 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 1485 44 " United-States" " >50K"
1.44715803134222 211032 10 " Never-married" " Adm-clerical" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.57978359661681 107909 13 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.46239799789896 136077 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 60 " United-States" " >50K"
1.27875360095283 184737 9 " Never-married" " Other-service" " Own-child" " White" " Female" 0 1721 40 " United-States" " <=50K"
1.44715803134222 214689 13 " Never-married" " Handlers-cleaners" " Other-relative" " White" " Male" 0 0 25 " United-States" " <=50K"
1.84509804001426 147558 13 " Divorced" " ?" " Not-in-family" " White" " Female" 0 0 7 " United-States" " <=50K"
1.60205999132796 93793 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.41497334797082 247025 11 " Divorced" " Craft-repair" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.63346845557959 284403 12 " Married-civ-spouse" " Sales" " Husband" " Black" " Male" 0 0 60 " United-States" " <=50K"
1.46239799789896 221977 10 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 0 0 40 " United-States" " >50K"
1.39794000867204 339956 10 " Married-civ-spouse" " Protective-serv" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.46239799789896 161097 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " Black" " Male" 0 0 40 " United-States" " >50K"
1.77815125038364 223696 2 " Divorced" " Craft-repair" " Not-in-family" " Other" " Male" 0 0 38 " Dominican-Republic" " <=50K"
1.49136169383427 234500 13 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 0 0 40 " United-States" " <=50K"
1.70757017609794 97005 4 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.25527250510331 242615 10 " Never-married" " Adm-clerical" " Own-child" " White" " Female" 0 0 15 " United-States" " <=50K"
1.55630250076729 174938 13 " Divorced" " Tech-support" " Unmarried" " White" " Male" 0 0 20 " United-States" " <=50K"
1.54406804435028 160120 13 " Married-civ-spouse" " Adm-clerical" " Husband" " Asian-Pac-Islander" " Male" 0 0 40 " Philippines" " >50K"
1.68124123737559 193775 13 " Divorced" " Adm-clerical" " Own-child" " White" " Male" 0 0 38 " United-States" " >50K"
1.89209460269048 59583 4 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 0 25 " United-States" " <=50K"
1.85733249643127 157913 13 " Married-civ-spouse" " Protective-serv" " Husband" " White" " Male" 0 0 17 " United-States" " <=50K"
1.38021124171161 308205 10 " Never-married" " Exec-managerial" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.76342799356294 158506 7 " Married-civ-spouse" " ?" " Husband" " White" " Male" 0 0 16 " United-States" " <=50K"
1.55630250076729 201769 7 " Never-married" " Protective-serv" " Not-in-family" " Black" " Male" 13550 0 40 " United-States" " >50K"
1.68124123737559 330470 10 " Married-civ-spouse" " Handlers-cleaners" " Husband" " White" " Male" 0 0 30 " United-States" " <=50K"
1.44715803134222 184078 9 " Divorced" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.41497334797082 123384 14 " Never-married" " Other-service" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.46239799789896 330132 13 " Never-married" " Sales" " Not-in-family" " White" " Female" 0 0 60 " United-States" " <=50K"
1.67209785793572 274720 3 " Married-civ-spouse" " Other-service" " Husband" " Black" " Male" 0 0 40 " Jamaica" " <=50K"
1.69897000433602 129673 13 " Divorced" " Exec-managerial" " Not-in-family" " White" " Female" 0 0 50 " United-States" " >50K"
1.54406804435028 205584 3 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " Mexico" " <=50K"
1.23044892137827 327127 7 " Never-married" " Transport-moving" " Own-child" " White" " Male" 0 0 20 " United-States" " <=50K"
1.61278385671974 225892 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 48 " United-States" " >50K"
1.56820172406699 224886 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 42 " United-States" " <=50K"
1.54406804435028 27763 9 " Married-civ-spouse" " Other-service" " Husband" " Amer-Indian-Eskimo" " Male" 0 0 40 " United-States" " <=50K"
1.7481880270062 73684 4 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " Portugal" " <=50K"
1.36172783601759 107452 10 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.51851393987789 23871 12 " Divorced" " Prof-specialty" " Unmarried" " White" " Female" 0 0 32 " United-States" " <=50K"
1.89762709129044 309272 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.44715803134222 469864 13 " Never-married" " Prof-specialty" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.74036268949424 286230 7 " Divorced" " Sales" " Own-child" " White" " Female" 0 0 20 " United-States" " <=50K"
1.77085201164214 186308 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.34242268082221 113062 13 " Never-married" " Prof-specialty" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.27875360095283 86150 7 " Never-married" " Sales" " Own-child" " Asian-Pac-Islander" " Female" 0 0 19 " Philippines" " <=50K"
1.61278385671974 262038 3 " Married-spouse-absent" " Farming-fishing" " Not-in-family" " White" " Male" 0 0 35 " Mexico" " <=50K"
1.50514997831991 279231 11 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " Italy" " <=50K"
1.82607480270083 188903 4 " Married-civ-spouse" " ?" " Husband" " White" " Male" 2414 0 40 " United-States" " <=50K"
1.65321251377534 183786 9 " Divorced" " Other-service" " Unmarried" " White" " Female" 0 0 35 " United-States" " <=50K"
1.78532983501077 339358 3 " Married-civ-spouse" " Farming-fishing" " Other-relative" " White" " Female" 0 0 45 " Mexico" " <=50K"
1.53147891704226 287737 13 " Never-married" " Sales" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.63346845557959 99203 11 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.57978359661681 297449 13 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 7298 0 50 " United-States" " >50K"
1.54406804435028 113481 16 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 60 " United-States" " <=50K"
1.81291335664286 204042 9 " Divorced" " Protective-serv" " Not-in-family" " White" " Male" 0 0 20 " United-States" " <=50K"
1.38021124171161 43387 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 55 " England" " >50K"
1.56820172406699 99233 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.53147891704226 313729 10 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.6232492903979 99679 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 60 " United-States" " >50K"
1.25527250510331 169745 4 " Never-married" " Other-service" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.63346845557959 19914 10 " Widowed" " Exec-managerial" " Unmarried" " Amer-Indian-Eskimo" " Female" 0 0 15 " United-States" " <=50K"
1.49136169383427 113543 10 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.27875360095283 224241 10 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 20 " United-States" " <=50K"
1.60205999132796 137367 10 " Married-civ-spouse" " Exec-managerial" " Husband" " Asian-Pac-Islander" " Male" 0 0 50 " China" " <=50K"
1.50514997831991 263908 13 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.67209785793572 280798 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.50514997831991 203849 10 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.66275783168157 62546 16 " Separated" " Prof-specialty" " Not-in-family" " White" " Male" 0 0 35 " United-States" " <=50K"
1.60205999132796 197344 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 65 " United-States" " >50K"
1.55630250076729 93225 13 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 35 " United-States" " <=50K"
1.51851393987789 187560 11 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 36 " United-States" " <=50K"
1.36172783601759 61743 3 " Never-married" " Transport-moving" " Not-in-family" " White" " Male" 0 0 35 " United-States" " <=50K"
1.32221929473392 186648 6 " Separated" " Machine-op-inspct" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.60205999132796 173321 9 " Married-civ-spouse" " Other-service" " Wife" " Black" " Female" 0 0 32 " United-States" " <=50K"
1.72427586960079 246820 16 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.30102999566398 424034 10 " Never-married" " ?" " Own-child" " White" " Male" 0 0 15 " United-States" " <=50K"
1.72427586960079 291755 10 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 72 " United-States" " <=50K"
1.76342799356294 104945 5 " Married-civ-spouse" " Handlers-cleaners" " Husband" " Black" " Male" 0 0 60 " United-States" " <=50K"
1.70757017609794 85423 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 55 " United-States" " >50K"
1.49136169383427 214235 9 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 65 " United-States" " <=50K"
1.54406804435028 278632 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.36172783601759 27415 7 " Never-married" " ?" " Own-child" " Amer-Indian-Eskimo" " Male" 0 0 40 " United-States" " <=50K"
1.49136169383427 143392 10 " Divorced" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 35 " United-States" " <=50K"
1.32221929473392 277408 10 " Never-married" " Other-service" " Unmarried" " White" " Female" 0 0 35 " United-States" " <=50K"
1.5910646070265 336793 14 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 55 " United-States" " >50K"
1.55630250076729 184112 15 " Married-civ-spouse" " Prof-specialty" " Wife" " White" " Female" 15024 0 45 " United-States" " >50K"
1.70757017609794 74660 6 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.25527250510331 395026 7 " Never-married" " Other-service" " Own-child" " White" " Male" 0 0 12 " United-States" " <=50K"
1.50514997831991 171215 10 " Divorced" " Adm-clerical" " Not-in-family" " White" " Male" 0 0 48 " United-States" " <=50K"
1.7481880270062 121362 13 " Divorced" " Other-service" " Not-in-family" " White" " Female" 0 0 32 " United-States" " <=50K"
1.54406804435028 409200 12 " Never-married" " Protective-serv" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.79934054945358 268965 8 " Widowed" " Sales" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.78532983501077 136262 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.36172783601759 141323 10 " Never-married" " Other-service" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.7160033436348 108083 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.27875360095283 82210 9 " Never-married" " Sales" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.51851393987789 400943 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.54406804435028 308489 13 " Married-civ-spouse" " Sales" " Husband" " Black" " Male" 0 0 50 " United-States" " <=50K"
1.54406804435028 187053 9 " Divorced" " Transport-moving" " Not-in-family" " White" " Female" 0 0 60 " United-States" " >50K"
1.57978359661681 75826 15 " Married-civ-spouse" " Prof-specialty" " Wife" " White" " Female" 0 0 40 " United-States" " <=50K"
1.36172783601759 413345 13 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 60 " United-States" " <=50K"
1.34242268082221 356567 11 " Divorced" " Tech-support" " Not-in-family" " White" " Male" 0 0 60 " United-States" " <=50K"
1.30102999566398 223811 9 " Never-married" " Handlers-cleaners" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.27875360095283 159313 9 " Never-married" " Handlers-cleaners" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.67209785793572 250170 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " Black" " Male" 0 0 40 " United-States" " >50K"
1.77085201164214 135617 7 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.57978359661681 187346 9 " Never-married" " Sales" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.55630250076729 108103 9 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.43136376415899 255476 3 " Never-married" " Other-service" " Other-relative" " White" " Male" 0 0 40 " Mexico" " <=50K"
1.38021124171161 68577 11 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.54406804435028 155961 9 " Never-married" " Other-service" " Own-child" " Black" " Female" 0 0 35 " Jamaica" " <=50K"
1.34242268082221 264102 10 " Never-married" " Other-service" " Other-relative" " Black" " Male" 0 0 39 " Haiti" " <=50K"
1.56820172406699 167777 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 52 " United-States" " <=50K"
1.55630250076729 225399 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 7298 0 40 " United-States" " >50K"
1.44715803134222 199998 9 " Separated" " Other-service" " Not-in-family" " White" " Female" 0 0 25 " United-States" " <=50K"
1.74036268949424 199856 9 " Married-civ-spouse" " Sales" " Wife" " White" " Female" 0 0 50 " United-States" " <=50K"
1.46239799789896 189765 3 " Married-civ-spouse" " ?" " Wife" " White" " Female" 0 0 40 " United-States" " <=50K"
1.50514997831991 193042 13 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 44 " United-States" " <=50K"
1.81954393554187 222810 10 " Divorced" " ?" " Other-relative" " White" " Female" 0 0 35 " United-States" " <=50K"
1.67209785793572 162595 10 " Married-spouse-absent" " Craft-repair" " Other-relative" " White" " Male" 0 0 45 " United-States" " <=50K"
1.36172783601759 208826 13 " Never-married" " Other-service" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.69897000433602 120190 14 " Divorced" " Prof-specialty" " Not-in-family" " White" " Female" 0 0 45 " United-States" " <=50K"
1.60205999132796 27242 9 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 0 84 " United-States" " <=50K"
1.70757017609794 348099 9 " Never-married" " Machine-op-inspct" " Not-in-family" " White" " Female" 0 1590 40 " United-States" " <=50K"
1.53147891704226 185041 9 " Never-married" " Prof-specialty" " Not-in-family" " White" " Female" 0 1669 45 " United-States" " <=50K"
1.44715803134222 309196 13 " Never-married" " Protective-serv" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
